month,day,ratio,group,tag
8,13,74.75247334,TritaceWhale,observed
8,14,78.64078362,TritaceWhale,observed
8,15,82.59605825,TritaceWhale,observed
8,16,86.62938793,TritaceWhale,observed
8,17,90.66872628,TritaceWhale,observed
8,18,94.52011259,TritaceWhale,observed
8,19,97.82304442,TritaceWhale,observed
8,20,100,TritaceWhale,observed
9,1,5.115485358,TritaceWhale,observed
9,2,11.4288812,TritaceWhale,observed
9,3,16.30806053,TritaceWhale,observed
9,4,20.31291405,TritaceWhale,observed
9,5,23.97949113,TritaceWhale,observed
9,6,27.77762618,TritaceWhale,observed
9,7,32.0782502,TritaceWhale,observed
9,8,37.13038738,TritaceWhale,observed
9,9,43.04783677,TritaceWhale,observed
9,10,49.80553912,TritaceWhale,observed
9,11,57.24562876,TritaceWhale,observed
9,12,65.0931706,TritaceWhale,observed
9,13,72.98158224,TritaceWhale,observed
9,14,80.48774116,TritaceWhale,observed
9,15,87.176777,TritaceWhale,observed
9,16,92.65654898,TritaceWhale,observed
9,17,96.64180839,TritaceWhale,observed
9,18,99.02804615,TritaceWhale,observed
9,19,99.97502555,TritaceWhale,observed
9,20,100,TritaceWhale,observed
10,1,10.72101605,TritaceWhale,observed
10,2,17.15269522,TritaceWhale,observed
10,3,21.71605702,TritaceWhale,observed
10,4,25.85007074,TritaceWhale,observed
10,5,30.2789453,TritaceWhale,observed
10,6,35.22704924,TritaceWhale,observed
10,7,40.6030008,TritaceWhale,observed
10,8,46.15292781,TritaceWhale,observed
10,9,51.5828976,TritaceWhale,observed
10,10,56.65051688,TritaceWhale,observed
10,11,61.22570146,TritaceWhale,observed
10,12,65.32061605,TritaceWhale,observed
10,13,69.08878389,TritaceWhale,observed
10,14,72.79336641,TritaceWhale,observed
10,15,76.74461277,TritaceWhale,observed
10,16,81.20647941,TritaceWhale,observed
10,17,86.27241947,TritaceWhale,observed
10,18,91.71034227,TritaceWhale,observed
10,19,96.77674259,TritaceWhale,observed
10,20,100,TritaceWhale,observed
11,1,5.815799553,TritaceWhale,observed
11,2,14.37718094,TritaceWhale,observed
11,3,19.44506962,TritaceWhale,observed
11,4,22.91491097,TritaceWhale,observed
11,5,26.03697533,TritaceWhale,observed
11,6,29.54707959,TritaceWhale,observed
11,7,33.78525242,TritaceWhale,observed
11,8,38.80234308,TritaceWhale,observed
11,9,44.45457395,TritaceWhale,observed
11,10,50.48603654,TritaceWhale,observed
11,11,56.59913127,TritaceWhale,observed
11,12,62.51295075,TritaceWhale,observed
11,13,68.00960677,TritaceWhale,observed
11,14,72.96850086,TritaceWhale,observed
11,15,77.38853852,TritaceWhale,observed
11,16,81.39828702,TritaceWhale,observed
11,17,85.25407687,TritaceWhale,observed
11,18,89.32604688,TritaceWhale,observed
11,19,94.07213288,TritaceWhale,observed
11,20,100,TritaceWhale,observed
12,1,5.788889327,TritaceWhale,observed
12,2,12.68662018,TritaceWhale,observed
12,3,17.00573016,TritaceWhale,observed
12,4,20.51702801,TritaceWhale,observed
12,5,24.27461578,TritaceWhale,observed
12,6,28.78821026,TritaceWhale,observed
12,7,34.17564962,TritaceWhale,observed
12,8,40.2955854,TritaceWhale,observed
12,9,46.86035968,TritaceWhale,observed
12,10,53.52906749,TritaceWhale,observed
12,11,59.98080459,TritaceWhale,observed
12,12,65.96810033,TritaceWhale,observed
12,13,71.35053595,TritaceWhale,observed
12,14,76.10854797,TritaceWhale,observed
12,15,80.33741696,TritaceWhale,observed
12,16,84.22144148,TritaceWhale,observed
12,17,87.98829732,TritaceWhale,observed
12,18,91.84358198,TritaceWhale,observed
12,19,95.88554441,TritaceWhale,observed
12,20,100,TritaceWhale,observed
1,1,12.71114059,XatralWhale,observed
1,2,25.12285486,XatralWhale,observed
1,3,30.69106735,XatralWhale,observed
1,4,33.2530014,XatralWhale,observed
1,5,35.10907465,XatralWhale,observed
1,6,37.42825261,XatralWhale,observed
1,7,40.59983606,XatralWhale,observed
1,8,44.53168231,XatralWhale,observed
1,9,48.89486034,XatralWhale,observed
1,10,53.31473982,XatralWhale,observed
1,11,57.50851386,XatralWhale,observed
1,12,61.36915581,XatralWhale,observed
1,13,64.99580974,XatralWhale,observed
1,14,68.67061487,XatralWhale,observed
1,15,72.78196386,XatralWhale,observed
1,16,77.6941949,XatralWhale,observed
1,17,83.56371769,XatralWhale,observed
1,18,90.1015733,XatralWhale,observed
1,19,96.28242784,XatralWhale,observed
1,20,100,XatralWhale,observed
2,1,3.27086265,XatralWhale,observed
2,2,3.089531279,XatralWhale,observed
2,3,8.084739537,XatralWhale,observed
2,4,15.90654006,XatralWhale,observed
2,5,24.78228064,XatralWhale,observed
2,6,33.46567928,XatralWhale,observed
2,7,41.18024716,XatralWhale,observed
2,8,47.55705921,XatralWhale,observed
2,9,52.56687261,XatralWhale,observed
2,10,56.44659296,XatralWhale,observed
2,11,59.62008827,XatralWhale,observed
2,12,62.61335071,XatralWhale,observed
2,13,65.96400617,XatralWhale,observed
2,14,70.12517155,XatralWhale,observed
2,15,75.36365985,XatralWhale,observed
2,16,81.65253301,XatralWhale,observed
2,17,88.55800258,XatralWhale,observed
2,18,95.1206781,XatralWhale,observed
2,19,99.73116328,XatralWhale,observed
2,20,100,XatralWhale,observed
3,1,5.671292477,XatralWhale,observed
3,2,8.579504833,XatralWhale,observed
3,3,17.94502609,XatralWhale,observed
3,4,29.14217603,XatralWhale,observed
3,5,39.46520059,XatralWhale,observed
3,6,47.64136175,XatralWhale,observed
3,7,53.40437374,XatralWhale,observed
3,8,57.12818536,XatralWhale,observed
3,9,59.52110857,XatralWhale,observed
3,10,61.38029328,XatralWhale,observed
3,11,63.40654838,XatralWhale,observed
3,12,66.07950895,XatralWhale,observed
3,13,69.59314971,XatralWhale,observed
3,14,73.85164471,XatralWhale,observed
3,15,78.52557316,XatralWhale,observed
3,16,83.16847158,XatralWhale,observed
3,17,87.39373208,XatralWhale,observed
3,18,91.11184692,XatralWhale,observed
3,19,94.82799924,XatralWhale,observed
3,20,100,XatralWhale,observed
4,1,3.177249887,XatralWhale,observed
4,2,5.363199934,XatralWhale,observed
4,3,10.05498967,XatralWhale,observed
4,4,16.49702707,XatralWhale,observed
4,5,24.00113054,XatralWhale,observed
4,6,31.97211435,XatralWhale,observed
4,7,39.9260089,XatralWhale,observed
4,8,47.50091594,XatralWhale,observed
4,9,54.46049858,XatralWhale,observed
4,10,60.69010633,XatralWhale,observed
4,11,66.18553489,XatralWhale,observed
4,12,71.03442093,XatralWhale,observed
4,13,75.3902717,XatralWhale,observed
4,14,79.43912957,XatralWhale,observed
4,15,83.35887141,XatralWhale,observed
4,16,87.27114293,XatralWhale,observed
4,17,91.18592784,XatralWhale,observed
4,18,94.93875194,XatralWhale,observed
4,19,98.12052207,XatralWhale,observed
4,20,100,XatralWhale,observed
5,1,8.614167203,XatralWhale,observed
5,2,10.24352909,XatralWhale,observed
5,3,14.64691355,XatralWhale,observed
5,4,19.49264356,XatralWhale,observed
5,5,23.69570642,XatralWhale,observed
5,6,27.01662944,XatralWhale,observed
5,7,29.72218929,XatralWhale,observed
5,8,32.30795472,XatralWhale,observed
5,9,35.28266293,XatralWhale,observed
5,10,39.01442937,XatralWhale,observed
5,11,43.63879109,XatralWhale,observed
5,12,49.02858363,XatralWhale,observed
5,13,54.82565139,XatralWhale,observed
5,14,60.53439157,XatralWhale,observed
5,15,65.67713159,XatralWhale,observed
5,16,70.01134003,XatralWhale,observed
5,17,73.80867114,XatralWhale,observed
5,18,78.19584278,XatralWhale,observed
5,19,85.557348,XatralWhale,observed
5,20,100,XatralWhale,observed
6,1,12.45974868,XatralWhale,observed
6,2,12.953717,XatralWhale,observed
6,3,16.56612336,XatralWhale,observed
6,4,21.38666443,XatralWhale,observed
6,5,26.35384988,XatralWhale,observed
6,6,31.01087227,XatralWhale,observed
6,7,35.2962968,XatralWhale,observed
6,8,39.36957088,XatralWhale,observed
6,9,43.4713535,XatralWhale,observed
6,10,47.81866445,XatralWhale,observed
6,11,52.5348533,XatralWhale,observed
6,12,57.6143882,XatralWhale,observed
6,13,62.92246461,XatralWhale,observed
6,14,68.22943363,XatralWhale,observed
6,15,73.28005039,XatralWhale,observed
6,16,77.89754204,XatralWhale,observed
6,17,82.1224957,XatralWhale,observed
6,18,86.38656616,XatralWhale,observed
6,19,91.72100341,XatralWhale,observed
6,20,100,XatralWhale,observed
7,1,6.812088555,XatralWhale,observed
7,2,12.87467563,XatralWhale,observed
7,3,18.02163797,XatralWhale,observed
7,4,23.08837881,XatralWhale,observed
7,5,28.44143662,XatralWhale,observed
7,6,34.12583044,XatralWhale,observed
7,7,39.99136194,XatralWhale,observed
7,8,45.79787413,XatralWhale,observed
7,9,51.2994668,XatralWhale,observed
7,10,56.30766862,XatralWhale,observed
7,11,60.73356599,XatralWhale,observed
7,12,64.60888852,XatralWhale,observed
7,13,68.08605122,XatralWhale,observed
7,14,71.41715346,XatralWhale,observed
7,15,74.91193449,XatralWhale,observed
7,16,78.87468577,XatralWhale,observed
7,17,83.52011995,XatralWhale,observed
7,18,88.86819651,XatralWhale,observed
7,19,94.61790419,XatralWhale,observed
7,20,100,XatralWhale,observed
8,1,9.754248775,XatralWhale,observed
8,2,11.12778536,XatralWhale,observed
8,3,15.26058911,XatralWhale,observed
8,4,20.878624,XatralWhale,observed
8,5,27.10902152,XatralWhale,observed
8,6,33.39711652,XatralWhale,observed
8,7,39.43220479,XatralWhale,observed
8,8,45.08202219,XatralWhale,observed
8,9,50.33594559,XatralWhale,observed
8,10,55.25691544,XatralWhale,observed
8,11,59.94207997,XatralWhale,observed
8,12,64.49216117,XatralWhale,observed
8,13,68.98954235,XatralWhale,observed
8,14,73.48507749,XatralWhale,observed
8,15,77.99362215,XatralWhale,observed
8,16,82.49828613,XatralWhale,observed
8,17,86.96340785,XatralWhale,observed
8,18,91.35625027,XatralWhale,observed
8,19,95.67741868,XatralWhale,observed
8,20,100,XatralWhale,observed
9,1,6.017929778,XatralWhale,observed
9,2,10.51163097,XatralWhale,observed
9,3,18.20646598,XatralWhale,observed
9,4,26.10467503,XatralWhale,observed
9,5,32.80138881,XatralWhale,observed
9,6,37.99382094,XatralWhale,observed
9,7,42.06045535,XatralWhale,observed
9,8,45.71022873,XatralWhale,observed
9,9,49.70170786,XatralWhale,observed
9,10,54.63226208,XatralWhale,observed
9,11,60.79723056,XatralWhale,observed
9,12,68.11908475,XatralWhale,observed
9,13,76.14658566,XatralWhale,observed
9,14,84.12393623,XatralWhale,observed
9,15,91.1299286,XatralWhale,observed
9,16,96.28708651,XatralWhale,observed
9,17,99.0408025,XatralWhale,observed
9,18,99.50847025,XatralWhale,observed
9,19,98.89861184,XatralWhale,observed
9,20,100,XatralWhale,observed
10,1,3.51983887,XatralWhale,observed
10,2,7.21016752,XatralWhale,observed
10,3,9.952728074,XatralWhale,observed
10,4,12.4567061,XatralWhale,observed
10,5,15.24386896,XatralWhale,observed
10,6,18.66560827,XatralWhale,observed
10,7,22.92106935,XatralWhale,observed
10,8,28.0763679,XatralWhale,observed
10,9,34.08489366,XatralWhale,observed
10,10,40.80870125,XatralWhale,observed
10,11,48.04098808,XatralWhale,observed
10,12,55.52965931,XatralWhale,observed
10,13,63.00198002,XatralWhale,observed
10,14,70.19031435,XatralWhale,observed
10,15,76.8589518,XatralWhale,observed
10,16,82.83202069,XatralWhale,observed
10,17,88.02248858,XatralWhale,observed
10,18,92.46224989,XatralWhale,observed
10,19,96.3333006,XatralWhale,observed
10,20,100,XatralWhale,observed
11,1,8.080375978,XatralWhale,observed
11,2,16.68668123,XatralWhale,observed
11,3,23.3884349,XatralWhale,observed
11,4,28.14403544,XatralWhale,observed
11,5,31.3031807,XatralWhale,observed
11,6,33.43192527,XatralWhale,observed
11,7,35.16766355,XatralWhale,observed
11,8,37.10403863,XatralWhale,observed
11,9,39.70577711,XatralWhale,observed
11,10,43.25344963,XatralWhale,observed
11,11,47.81815726,XatralWhale,observed
11,12,53.26614374,XatralWhale,observed
11,13,59.29333354,XatralWhale,observed
11,14,65.48979569,XatralWhale,observed
11,15,71.43413354,XatralWhale,observed
11,16,76.81780022,XatralWhale,observed
11,17,81.59934002,XatralWhale,observed
11,18,86.18855559,XatralWhale,observed
11,19,91.66060088,XatralWhale,observed
11,20,100,XatralWhale,observed
12,1,5.253064247,XatralWhale,observed
12,2,5.955200475,XatralWhale,observed
12,3,9.839739332,XatralWhale,observed
12,4,15.12189554,XatralWhale,observed
12,5,20.70360497,XatralWhale,observed
12,6,26.01590117,XatralWhale,observed
12,7,30.87742731,XatralWhale,observed
12,8,35.36908362,XatralWhale,observed
12,9,39.7248102,XatralWhale,observed
12,10,44.23850546,XatralWhale,observed
12,11,49.18707981,XatralWhale,observed
12,12,54.76964498,XatralWhale,observed
12,13,61.06283868,XatralWhale,observed
12,14,67.9922848,XatralWhale,observed
12,15,75.32018901,XatralWhale,observed
12,16,82.64906986,XatralWhale,observed
12,17,89.4416253,XatralWhale,observed
12,18,95.05673469,XatralWhale,observed
12,19,98.80159626,XatralWhale,observed
12,20,100,XatralWhale,observed
1,1,1057.402974,ImovaneOthers,observed
1,2,930.0556622,ImovaneOthers,observed
1,3,678.2147006,ImovaneOthers,observed
1,4,424.6690735,ImovaneOthers,observed
1,5,232.7365002,ImovaneOthers,observed
1,6,123.2484358,ImovaneOthers,observed
1,7,89.20487537,ImovaneOthers,observed
1,8,108.0989627,ImovaneOthers,observed
1,9,151.9114025,ImovaneOthers,observed
1,10,194.7746763,ImovaneOthers,observed
1,11,218.3070634,ImovaneOthers,observed
1,12,214.616465,ImovaneOthers,observed
1,13,186.974032,ImovaneOthers,observed
1,14,148.1575979,ImovaneOthers,observed
1,15,116.4649149,ImovaneOthers,observed
1,16,109.396694,ImovaneOthers,observed
1,17,135.0094492,ImovaneOthers,observed
1,18,180.9381459,ImovaneOthers,observed
1,19,201.0886533,ImovaneOthers,observed
1,20,100,ImovaneOthers,observed
2,1,-4.524088073,ImovaneOthers,observed
2,2,2.571465831,ImovaneOthers,observed
2,3,17.81626706,ImovaneOthers,observed
2,4,34.16825816,ImovaneOthers,observed
2,5,48.03727271,ImovaneOthers,observed
2,6,58.24573441,ImovaneOthers,observed
2,7,65.14066841,ImovaneOthers,observed
2,8,69.85702474,ImovaneOthers,observed
2,9,73.73231396,ImovaneOthers,observed
2,10,77.87255504,ImovaneOthers,observed
2,11,82.8695353,ImovaneOthers,observed
2,12,88.66938267,ImovaneOthers,observed
2,13,94.59245002,ImovaneOthers,observed
2,14,99.50451173,ImovaneOthers,observed
2,15,102.1392724,ImovaneOthers,observed
2,16,101.572188,ImovaneOthers,observed
2,17,97.8455984,ImovaneOthers,observed
2,18,92.74517334,ImovaneOthers,observed
2,19,90.72766944,ImovaneOthers,observed
2,20,100,ImovaneOthers,observed
3,1,#DIV/0!,ImovaneOthers,observed
3,2,#DIV/0!,ImovaneOthers,observed
3,3,#DIV/0!,ImovaneOthers,observed
3,4,#DIV/0!,ImovaneOthers,observed
3,5,#DIV/0!,ImovaneOthers,observed
3,6,#DIV/0!,ImovaneOthers,observed
3,7,#DIV/0!,ImovaneOthers,observed
3,8,#DIV/0!,ImovaneOthers,observed
3,9,#DIV/0!,ImovaneOthers,observed
3,10,#DIV/0!,ImovaneOthers,observed
3,11,#DIV/0!,ImovaneOthers,observed
3,12,#DIV/0!,ImovaneOthers,observed
3,13,#DIV/0!,ImovaneOthers,observed
3,14,#DIV/0!,ImovaneOthers,observed
3,15,#DIV/0!,ImovaneOthers,observed
3,16,#DIV/0!,ImovaneOthers,observed
3,17,#DIV/0!,ImovaneOthers,observed
3,18,#DIV/0!,ImovaneOthers,observed
3,19,#DIV/0!,ImovaneOthers,observed
3,20,#DIV/0!,ImovaneOthers,observed
4,1,-3.50680477,ImovaneOthers,observed
4,2,7.3048422,ImovaneOthers,observed
4,3,5.244366099,ImovaneOthers,observed
4,4,-1.631429676,ImovaneOthers,observed
4,5,-7.730104118,ImovaneOthers,observed
4,6,-9.592993413,ImovaneOthers,observed
4,7,-5.564625737,ImovaneOthers,observed
4,8,4.537863937,ImovaneOthers,observed
4,9,19.75531904,ImovaneOthers,observed
4,10,38.31714661,ImovaneOthers,observed
4,11,57.97190249,ImovaneOthers,observed
4,12,76.31787651,ImovaneOthers,observed
4,13,91.13367771,ImovaneOthers,observed
4,14,100.7088195,ImovaneOthers,observed
4,15,104.174305,ImovaneOthers,observed
4,16,101.8332119,ImovaneOthers,observed
4,17,95.49127818,ImovaneOthers,observed
4,18,88.78748674,ImovaneOthers,observed
4,19,87.52465101,ImovaneOthers,observed
4,20,100,ImovaneOthers,observed
5,1,#DIV/0!,ImovaneOthers,observed
5,2,#DIV/0!,ImovaneOthers,observed
5,3,#DIV/0!,ImovaneOthers,observed
5,4,#DIV/0!,ImovaneOthers,observed
5,5,#DIV/0!,ImovaneOthers,observed
5,6,#DIV/0!,ImovaneOthers,observed
5,7,#DIV/0!,ImovaneOthers,observed
5,8,#DIV/0!,ImovaneOthers,observed
5,9,#DIV/0!,ImovaneOthers,observed
5,10,#DIV/0!,ImovaneOthers,observed
5,11,#DIV/0!,ImovaneOthers,observed
5,12,#DIV/0!,ImovaneOthers,observed
5,13,#DIV/0!,ImovaneOthers,observed
5,14,#DIV/0!,ImovaneOthers,observed
5,15,#DIV/0!,ImovaneOthers,observed
5,16,#DIV/0!,ImovaneOthers,observed
5,17,#DIV/0!,ImovaneOthers,observed
5,18,#DIV/0!,ImovaneOthers,observed
5,19,#DIV/0!,ImovaneOthers,observed
5,20,#DIV/0!,ImovaneOthers,observed
6,1,#DIV/0!,ImovaneOthers,observed
6,2,#DIV/0!,ImovaneOthers,observed
6,3,#DIV/0!,ImovaneOthers,observed
6,4,#DIV/0!,ImovaneOthers,observed
6,5,#DIV/0!,ImovaneOthers,observed
6,6,#DIV/0!,ImovaneOthers,observed
6,7,#DIV/0!,ImovaneOthers,observed
6,8,#DIV/0!,ImovaneOthers,observed
6,9,#DIV/0!,ImovaneOthers,observed
6,10,#DIV/0!,ImovaneOthers,observed
6,11,#DIV/0!,ImovaneOthers,observed
6,12,#DIV/0!,ImovaneOthers,observed
6,13,#DIV/0!,ImovaneOthers,observed
6,14,#DIV/0!,ImovaneOthers,observed
6,15,#DIV/0!,ImovaneOthers,observed
6,16,#DIV/0!,ImovaneOthers,observed
6,17,#DIV/0!,ImovaneOthers,observed
6,18,#DIV/0!,ImovaneOthers,observed
6,19,#DIV/0!,ImovaneOthers,observed
6,20,#DIV/0!,ImovaneOthers,observed
7,1,1.006412576,ImovaneOthers,observed
7,2,-12.05605059,ImovaneOthers,observed
7,3,8.733253239,ImovaneOthers,observed
7,4,40.67909209,ImovaneOthers,observed
7,5,70.46401833,ImovaneOthers,observed
7,6,91.72371868,ImovaneOthers,observed
7,7,102.9318049,ImovaneOthers,observed
7,8,105.5940453,ImovaneOthers,observed
7,9,102.752037,ImovaneOthers,observed
7,10,97.79631864,ImovaneOthers,observed
7,11,93.58892452,ImovaneOthers,observed
7,12,91.89537865,ImovaneOthers,observed
7,13,93.12613011,ImovaneOthers,observed
7,14,96.38742895,ImovaneOthers,observed
7,15,99.84164288,ImovaneOthers,observed
7,16,101.3770146,ImovaneOthers,observed
7,17,99.58686024,ImovaneOthers,observed
7,18,95.05820773,ImovaneOthers,observed
7,19,91.96987699,ImovaneOthers,observed
7,20,100,ImovaneOthers,observed
8,1,#DIV/0!,ImovaneOthers,observed
8,2,#DIV/0!,ImovaneOthers,observed
8,3,#DIV/0!,ImovaneOthers,observed
8,4,#DIV/0!,ImovaneOthers,observed
8,5,#DIV/0!,ImovaneOthers,observed
8,6,#DIV/0!,ImovaneOthers,observed
8,7,#DIV/0!,ImovaneOthers,observed
8,8,#DIV/0!,ImovaneOthers,observed
8,9,#DIV/0!,ImovaneOthers,observed
8,10,#DIV/0!,ImovaneOthers,observed
8,11,#DIV/0!,ImovaneOthers,observed
8,12,#DIV/0!,ImovaneOthers,observed
8,13,#DIV/0!,ImovaneOthers,observed
8,14,#DIV/0!,ImovaneOthers,observed
8,15,#DIV/0!,ImovaneOthers,observed
8,16,#DIV/0!,ImovaneOthers,observed
8,17,#DIV/0!,ImovaneOthers,observed
8,18,#DIV/0!,ImovaneOthers,observed
8,19,#DIV/0!,ImovaneOthers,observed
8,20,#DIV/0!,ImovaneOthers,observed
9,1,#DIV/0!,ImovaneOthers,observed
9,2,#DIV/0!,ImovaneOthers,observed
9,3,#DIV/0!,ImovaneOthers,observed
9,4,#DIV/0!,ImovaneOthers,observed
9,5,#DIV/0!,ImovaneOthers,observed
9,6,#DIV/0!,ImovaneOthers,observed
9,7,#DIV/0!,ImovaneOthers,observed
9,8,#DIV/0!,ImovaneOthers,observed
9,9,#DIV/0!,ImovaneOthers,observed
9,10,#DIV/0!,ImovaneOthers,observed
9,11,#DIV/0!,ImovaneOthers,observed
9,12,#DIV/0!,ImovaneOthers,observed
9,13,#DIV/0!,ImovaneOthers,observed
9,14,#DIV/0!,ImovaneOthers,observed
9,15,#DIV/0!,ImovaneOthers,observed
9,16,#DIV/0!,ImovaneOthers,observed
9,17,#DIV/0!,ImovaneOthers,observed
9,18,#DIV/0!,ImovaneOthers,observed
9,19,#DIV/0!,ImovaneOthers,observed
9,20,#DIV/0!,ImovaneOthers,observed
10,1,#DIV/0!,ImovaneOthers,observed
10,2,#DIV/0!,ImovaneOthers,observed
10,3,#DIV/0!,ImovaneOthers,observed
10,4,#DIV/0!,ImovaneOthers,observed
10,5,#DIV/0!,ImovaneOthers,observed
10,6,#DIV/0!,ImovaneOthers,observed
10,7,#DIV/0!,ImovaneOthers,observed
10,8,#DIV/0!,ImovaneOthers,observed
10,9,#DIV/0!,ImovaneOthers,observed
10,10,#DIV/0!,ImovaneOthers,observed
10,11,#DIV/0!,ImovaneOthers,observed
10,12,#DIV/0!,ImovaneOthers,observed
10,13,#DIV/0!,ImovaneOthers,observed
10,14,#DIV/0!,ImovaneOthers,observed
10,15,#DIV/0!,ImovaneOthers,observed
10,16,#DIV/0!,ImovaneOthers,observed
10,17,#DIV/0!,ImovaneOthers,observed
10,18,#DIV/0!,ImovaneOthers,observed
10,19,#DIV/0!,ImovaneOthers,observed
10,20,#DIV/0!,ImovaneOthers,observed
11,1,#DIV/0!,ImovaneOthers,observed
11,2,#DIV/0!,ImovaneOthers,observed
11,3,#DIV/0!,ImovaneOthers,observed
11,4,#DIV/0!,ImovaneOthers,observed
11,5,#DIV/0!,ImovaneOthers,observed
11,6,#DIV/0!,ImovaneOthers,observed
11,7,#DIV/0!,ImovaneOthers,observed
11,8,#DIV/0!,ImovaneOthers,observed
11,9,#DIV/0!,ImovaneOthers,observed
11,10,#DIV/0!,ImovaneOthers,observed
11,11,#DIV/0!,ImovaneOthers,observed
11,12,#DIV/0!,ImovaneOthers,observed
11,13,#DIV/0!,ImovaneOthers,observed
11,14,#DIV/0!,ImovaneOthers,observed
11,15,#DIV/0!,ImovaneOthers,observed
11,16,#DIV/0!,ImovaneOthers,observed
11,17,#DIV/0!,ImovaneOthers,observed
11,18,#DIV/0!,ImovaneOthers,observed
11,19,#DIV/0!,ImovaneOthers,observed
11,20,#DIV/0!,ImovaneOthers,observed
12,1,#DIV/0!,ImovaneOthers,observed
12,2,#DIV/0!,ImovaneOthers,observed
12,3,#DIV/0!,ImovaneOthers,observed
12,4,#DIV/0!,ImovaneOthers,observed
12,5,#DIV/0!,ImovaneOthers,observed
12,6,#DIV/0!,ImovaneOthers,observed
12,7,#DIV/0!,ImovaneOthers,observed
12,8,#DIV/0!,ImovaneOthers,observed
12,9,#DIV/0!,ImovaneOthers,observed
12,10,#DIV/0!,ImovaneOthers,observed
12,11,#DIV/0!,ImovaneOthers,observed
12,12,#DIV/0!,ImovaneOthers,observed
12,13,#DIV/0!,ImovaneOthers,observed
12,14,#DIV/0!,ImovaneOthers,observed
12,15,#DIV/0!,ImovaneOthers,observed
12,16,#DIV/0!,ImovaneOthers,observed
12,17,#DIV/0!,ImovaneOthers,observed
12,18,#DIV/0!,ImovaneOthers,observed
12,19,#DIV/0!,ImovaneOthers,observed
12,20,#DIV/0!,ImovaneOthers,observed
1,1,17.90492727,ImovaneWhale,observed
1,2,21.69116804,ImovaneWhale,observed
1,3,26.22457158,ImovaneWhale,observed
1,4,30.87892869,ImovaneWhale,observed
1,5,35.25497302,ImovaneWhale,observed
1,6,39.15333532,ImovaneWhale,observed
1,7,42.54469817,ImovaneWhale,observed
1,8,45.53715143,ImovaneWhale,observed
1,9,48.3407482,ImovaneWhale,observed
1,10,51.22926136,ImovaneWhale,observed
1,11,54.49914068,ImovaneWhale,observed
1,12,58.42567059,ImovaneWhale,observed
1,13,63.21632844,ImovaneWhale,observed
1,14,68.96134338,ImovaneWhale,observed
1,15,75.58145586,ImovaneWhale,observed
1,16,82.77287761,ImovaneWhale,observed
1,17,89.94945234,ImovaneWhale,observed
1,18,96.1820169,ImovaneWhale,observed
1,19,100.1349631,ImovaneWhale,observed
1,20,100,ImovaneWhale,observed
2,1,17.63750235,ImovaneWhale,observed
2,2,17.09865631,ImovaneWhale,observed
2,3,20.19149972,ImovaneWhale,observed
2,4,24.70480878,ImovaneWhale,observed
2,5,29.47669441,ImovaneWhale,observed
2,6,34.07758227,ImovaneWhale,observed
2,7,38.53865013,ImovaneWhale,observed
2,8,43.12572222,ImovaneWhale,observed
2,9,48.1586209,ImovaneWhale,observed
2,10,53.87597528,ImovaneWhale,observed
2,11,60.34548722,ImovaneWhale,observed
2,12,67.41965428,ImovaneWhale,observed
2,13,74.73694999,ImovaneWhale,observed
2,14,81.76846112,ImovaneWhale,observed
2,15,87.90998223,ImovaneWhale,observed
2,16,92.61956731,ImovaneWhale,observed
2,17,95.60053856,ImovaneWhale,observed
2,18,97.02995238,ImovaneWhale,observed
2,19,97.83252244,ImovaneWhale,observed
2,20,100,ImovaneWhale,observed
3,1,14.86736249,ImovaneWhale,observed
3,2,19.28440192,ImovaneWhale,observed
3,3,22.34934383,ImovaneWhale,observed
3,4,25.60170557,ImovaneWhale,observed
3,5,29.72209451,ImovaneWhale,observed
3,6,34.80273571,ImovaneWhale,observed
3,7,40.57834392,ImovaneWhale,observed
3,8,46.61734002,ImovaneWhale,observed
3,9,52.47341198,ImovaneWhale,observed
3,10,57.79742019,ImovaneWhale,observed
3,11,62.40964726,ImovaneWhale,observed
3,12,66.33239223,ImovaneWhale,observed
3,13,69.78290927,ImovaneWhale,observed
3,14,73.12669078,ImovaneWhale,observed
3,15,76.79109491,ImovaneWhale,observed
3,16,81.13931764,ImovaneWhale,observed
3,17,86.3047091,ImovaneWhale,observed
3,18,91.98543454,ImovaneWhale,observed
3,19,97.19947958,ImovaneWhale,observed
3,20,100,ImovaneWhale,observed
4,1,7.283487744,ImovaneWhale,observed
4,2,15.96609122,ImovaneWhale,observed
4,3,22.71239485,ImovaneWhale,observed
4,4,27.89339954,ImovaneWhale,observed
4,5,31.92933914,ImovaneWhale,observed
4,6,35.24672912,ImovaneWhale,observed
4,7,38.24308008,ImovaneWhale,observed
4,8,41.25927635,ImovaneWhale,observed
4,9,44.55961957,ImovaneWhale,observed
4,10,48.31953715,ImovaneWhale,observed
4,11,52.62095582,ImovaneWhale,observed
4,12,57.45534016,ImovaneWhale,observed
4,13,62.73439599,ImovaneWhale,observed
4,14,68.30843891,ImovaneWhale,observed
4,15,73.9924277,ImovaneWhale,observed
4,16,79.59966276,ImovaneWhale,observed
4,17,84.98314948,ImovaneWhale,observed
4,18,90.08462669,ImovaneWhale,observed
4,19,94.99125996,ImovaneWhale,observed
4,20,100,ImovaneWhale,observed
5,1,9.401144572,ImovaneWhale,observed
5,2,8.581878444,ImovaneWhale,observed
5,3,12.01275034,ImovaneWhale,observed
